RNG Hexa,RNG Index,Instant mash ?,Frame 1,Frame 2,Frame 3,Frame 4,Frame 5,Frame 6,Frame 7,Frame 8,Frame 9,Frame 10,Extra Frame 1,,,
e12c7bb3,262,NO = 49,Belhelmel / Wedge+Biggs / Behemot / GlacialEye,Anacondaur / Thrustaevis / GlacialEye / Chimera,GrandMantis / IronGiant / GlacialEye / Elastoid,GlacialEye / Thrustaevis / Elastoid / RubyDragon,Malboro / Grat / Thrustaevis / Jelleye,Wedge+Biggs / Malboro / Grat / Behemot,Grat / Malboro / GlacialEye / Creeps,GIM47N / Malboro / Grendel / Thrustaevis,Jelleye / Buel / Elnoyle / Grendel,Mesmerize / RubyDragon / Jelleye / GrandMantis,X,,,
0e9a2558,263,NO = 92,Elnoyle / Grendel / Mesmerize / Anacondaur,Behemot / Jelleye / Chimera / IronGiant,GIM47N / Grendel / Grat / Creeps,Creeps / GlacialEye / Thrustaevis / Grendel,Grat / TonberryKing / GIM47N / Thrustaevis,Belhelmel / Anacondaur / Creeps / Malboro,Creeps / TonberryKing / GrandMantis / Jelleye,Grat / Belhelmel / Elnoyle / Buel,Elastoid / Wedge+Biggs / Grendel / Belhelmel,RubyDragon / Belhelmel / TonberryKing / Malboro,X,,,
aaad5f79,264,YES = 0,GIM47N / Buel / Elnoyle / IronGiant,Jelleye / RubyDragon / Malboro / Grat,XX,XX,XX,XX,XX,XX,XX,XX,X,,,
da2798e6,265,YES = 0,Wedge+Biggs / Behemot / TonberryKing / Buel,Chimera / Anacondaur / Wedge+Biggs / Belhelmel,Anacondaur / Behemot / Grat / Buel,GrandMantis / Creeps / IronGiant / Grendel,Mesmerize / Chimera / Grat / Creeps,Anacondaur / Creeps / Mesmerize / Grendel,Jelleye / Chimera / Thrustaevis / Grendel,Behemot / Grendel / GlacialEye / Creeps,GIM47N / Chimera / TonberryKing / GlacialEye,TonberryKing / Grendel / Thrustaevis / Behemot,X,,,
4d5f1e2f,266,NO = 26,GIM47N / Creeps / Wedge+Biggs / Chimera,Elnoyle / Chimera / Jelleye / GIM47N,Buel / Grendel / TonberryKing / GrandMantis,GlacialEye / GrandMantis / Mesmerize / Malboro,Creeps / Elnoyle / Wedge+Biggs / Belhelmel,Grat / GlacialEye / Behemot / Creeps,GlacialEye / TonberryKing / Buel / Jelleye,RubyDragon / Belhelmel / Chimera / Grat,IronGiant / TonberryKing / GlacialEye / Elastoid,Belhelmel / Elastoid / Thrustaevis / Jelleye,X,,,
e7e28ea4,267,YES = 0,IronGiant / GlacialEye / Anacondaur / Mesmerize,Elastoid / TonberryKing / Elnoyle / Belhelmel,RubyDragon / Belhelmel / Grendel / Creeps,IronGiant / TonberryKing / Jelleye / Malboro,Elastoid / Belhelmel / GrandMantis / Grat,Creeps / GrandMantis / Grat / GlacialEye,Grat / GIM47N / IronGiant / Thrustaevis,Mesmerize / GrandMantis / Buel / Grendel,Anacondaur / GIM47N / Chimera / GrandMantis,Wedge+Biggs / Grat / GlacialEye / Behemot,X,,,
c04e8d55,268,NO = 12,Grat / Thrustaevis / Chimera / Behemot,GlacialEye / Grat / Chimera / GrandMantis,Creeps / Malboro / Belhelmel / Anacondaur,IronGiant / Grat / Elastoid / Grendel,Malboro / Thrustaevis / GrandMantis / Creeps,RubyDragon / Buel / GIM47N / Mesmerize,IronGiant / Malboro / RubyDragon / Belhelmel,Mesmerize / Buel / Creeps / GlacialEye,Anacondaur / RubyDragon / Elnoyle / Jelleye,GrandMantis / Mesmerize / Jelleye / Buel,X,,,
89697e12,269,NO = 86,Elnoyle / Grendel / TonberryKing / Anacondaur,IronGiant / Grat / Grendel / GrandMantis,Elastoid / Jelleye / IronGiant / Grat,Grendel / Elastoid / Buel / Mesmerize,Grat / Jelleye / Behemot / Belhelmel,GlacialEye / Elastoid / Creeps / Buel,Anacondaur / GrandMantis / GlacialEye / Jelleye,Wedge+Biggs / GIM47N / Elastoid / Buel,TonberryKing / Thrustaevis / Elnoyle / GlacialEye,Malboro / Belhelmel / Anacondaur / Mesmerize,X,,,
e2f2de6b,270,NO = 94,Chimera / Creeps / Grendel / Jelleye,Anacondaur / Chimera / Elnoyle / GIM47N,Jelleye / Creeps / GrandMantis / Elnoyle,Mesmerize / Chimera / Wedge+Biggs / Anacondaur,Anacondaur / Grendel / IronGiant / Chimera,Elnoyle / Grat / Elastoid / Creeps,Behemot / Grendel / Chimera / RubyDragon,GIM47N / Mesmerize / TonberryKing / Grendel,Elnoyle / Jelleye / GlacialEye / Grat,Buel / GlacialEye / Elastoid / Jelleye,X,,,
f0328ab0,271,NO = 40,Jelleye / Grat / IronGiant / Wedge+Biggs,Buel / Malboro / Behemot / Chimera,GIM47N / Grat / Mesmerize / Elastoid,TonberryKing / Malboro / Chimera / RubyDragon,IronGiant / Buel / GlacialEye / TonberryKing,Elastoid / RubyDragon / Belhelmel / IronGiant,Grendel / Buel / GIM47N / Mesmerize,Grat / RubyDragon / Thrustaevis / GIM47N,Belhelmel / Chimera / RubyDragon / Creeps,Grendel / Creeps / GrandMantis / Malboro,X,,,
7433fef1,272,YES = 0,Grendel / Thrustaevis / Mesmerize / Chimera,Buel / IronGiant / Mesmerize / Thrustaevis,Thrustaevis / Creeps / IronGiant / Grendel,Grendel / Wedge+Biggs / GlacialEye / GrandMantis,IronGiant / Thrustaevis / GIM47N / Buel,Elastoid / IronGiant / GIM47N / GlacialEye,RubyDragon / Thrustaevis / Anacondaur / Mesmerize,IronGiant / RubyDragon / Grendel / Behemot,Belhelmel / Anacondaur / Grendel / Buel,Creeps / Buel / Elnoyle / GlacialEye,X,,,
b08663fe,273,NO = 36,RubyDragon / GlacialEye / GIM47N / GrandMantis,Wedge+Biggs / Jelleye / GlacialEye / RubyDragon,GlacialEye / Elastoid / TonberryKing / Buel,Creeps / Jelleye / Thrustaevis / Behemot,GrandMantis / Elastoid / Malboro / GlacialEye,GlacialEye / GrandMantis / Malboro / Anacondaur,Malboro / Elastoid / Grendel / GIM47N,TonberryKing / GrandMantis / Elnoyle / Elastoid,Chimera / GIM47N / Jelleye / Mesmerize,Malboro / Grat / GrandMantis / Belhelmel,X,,,
92aff867,274,NO = 83,Wedge+Biggs / Grendel / Elnoyle / GrandMantis,Chimera / Jelleye / Thrustaevis / Anacondaur,GIM47N / Grendel / Wedge+Biggs / Elastoid,TonberryKing / Wedge+Biggs / Creeps / Anacondaur,Buel / Jelleye / Mesmerize / Anacondaur,Thrustaevis / Elastoid / Behemot / Buel,Jelleye / Mesmerize / GlacialEye / Wedge+Biggs,Buel / Elastoid / GlacialEye / Thrustaevis,Thrustaevis / GrandMantis / Elastoid / Grendel,RubyDragon / GIM47N / Belhelmel / GrandMantis,X,,,
5eee257c,275,NO = 67,Wedge+Biggs / GrandMantis / Jelleye / TonberryKing,GlacialEye / GIM47N / Wedge+Biggs / IronGiant,Anacondaur / Grat / Creeps / Wedge+Biggs,GrandMantis / Anacondaur / Behemot / GIM47N,GlacialEye / IronGiant / Behemot / RubyDragon,Malboro / Anacondaur / Mesmerize / Wedge+Biggs,TonberryKing / Behemot / GrandMantis / Buel,Chimera / Anacondaur / Belhelmel / Elastoid,GIM47N / Behemot / Elastoid / Anacondaur,TonberryKing / Creeps / Malboro / Grendel,X,,,
4217504d,276,NO = 123,Jelleye / Mesmerize / IronGiant / Belhelmel,Behemot / RubyDragon / Buel / Anacondaur,GIM47N / Chimera / Jelleye / Mesmerize,Elnoyle / Grendel / Chimera / Grat,IronGiant / Chimera / Belhelmel / GlacialEye,Belhelmel / Grendel / Elastoid / Thrustaevis,Creeps / Thrustaevis / RubyDragon / Elastoid,Grat / Jelleye / GIM47N / Wedge+Biggs,Belhelmel / RubyDragon / Behemot / GIM47N,Anacondaur / Jelleye / Creeps / Elastoid,X,,,
6c0c36aa,277,NO = 36,Creeps / Mesmerize / Buel / RubyDragon,Jelleye / Elnoyle / Elastoid / Creeps,Chimera / GlacialEye / Buel / IronGiant,Malboro / Elnoyle / Elastoid / GlacialEye,TonberryKing / GlacialEye / Belhelmel / Anacondaur,Chimera / TonberryKing / Anacondaur / Grendel,Anacondaur / Belhelmel / Malboro / GrandMantis,Jelleye / TonberryKing / Creeps / Mesmerize,Buel / Belhelmel / Elnoyle / Mesmerize,Thrustaevis / GrandMantis / TonberryKing / Creeps,X,,,
5b386823,278,NO = 97,Behemot / TonberryKing / IronGiant / GlacialEye,GIM47N / Creeps / GrandMantis / Chimera,Grendel / Chimera&Wedge+Biggs / Elastoid,Buel / Creeps / RubyDragon / TonberryKing,Thrustaevis / Chimera / Buel / TonberryKing,Grendel / Chimera&Behemot / IronGiant,Behemot / Buel / GlacialEye / Malboro,Elastoid / RubyDragon / Thrustaevis / Behemot,RubyDragon / Mesmerize / Belhelmel / Grendel,IronGiant / Elnoyle / Thrustaevis / GrandMantis,X,,,
51982b08,279,NO = 12,Buel / Anacondaur / Chimera / Jelleye,Creeps / Jelleye / Mesmerize / Grendel,Grat / Belhelmel / RubyDragon / Buel,GlacialEye / TonberryKing / Belhelmel / Mesmerize,Creeps / Belhelmel / Elastoid / Thrustaevis,Wedge+Biggs / Thrustaevis&RubyDragon / TonberryKing,Chimera / Thrustaevis / Anacondaur / TonberryKing,Malboro / Wedge+Biggs / RubyDragon / Behemot,Wedge+Biggs / Thrustaevis&Creeps / Malboro,Chimera / IronGiant / TonberryKing / Malboro,X,,,
3c11dd69,280,NO = 53,Anacondaur / TonberryKing / Wedge+Biggs / RubyDragon,Jelleye / Belhelmel / IronGiant / Wedge+Biggs,Mesmerize / Wedge+Biggs / Buel / Behemot,Malboro / Thrustaevis / Chimera / Wedge+Biggs,TonberryKing / Wedge+Biggs / Mesmerize / Malboro,Behemot / Thrustaevis / Elastoid / Elnoyle,GIM47N / IronGiant / Elastoid / Malboro,Grendel / Thrustaevis / Chimera / IronGiant,Buel / IronGiant / GIM47N / Elastoid,Thrustaevis / Malboro / Creeps / Behemot,X,,,
dff5a216,281,YES = 0,IronGiant / Grendel / GIM47N / Elastoid,Elastoid / Chimera / Thrustaevis / Creeps,RubyDragon / Elnoyle / Malboro / Jelleye,Grat / GlacialEye / Creeps / Thrustaevis,Belhelmel / Elnoyle / GlacialEye / Buel,Creeps / GlacialEye / Elnoyle / Thrustaevis,XX,XX,XX,XX,X,,,
7303e99f,282,NO = 7,Anacondaur / IronGiant / RubyDragon / GrandMantis,GrandMantis / Jelleye / Mesmerize / TonberryKing,Mesmerize / Elastoid / Chimera / IronGiant,Anacondaur / GrandMantis / GlacialEye / Thrustaevis,TonberryKing / GlacialEye / Thrustaevis / Buel,Behemot / Jelleye / Elastoid / Grendel,GIM47N / Belhelmel / Thrustaevis / GrandMantis,TonberryKing / GIM47N / Buel / Elnoyle,Buel / Belhelmel / RubyDragon / GlacialEye,Thrustaevis / Wedge+Biggs / Creeps / Anacondaur,X,,,
369e2754,283,YES = 0,Elnoyle / Wedge+Biggs / Jelleye / Creeps,IronGiant / Thrustaevis / Jelleye / GIM47N,Elastoid / IronGiant / Grat / GlacialEye,Grendel / Thrustaevis / Buel / GlacialEye,GrandMantis / Grat / Chimera / Thrustaevis,GlacialEye / Malboro / Grendel / IronGiant,Creeps / Buel / GrandMantis / Malboro,GrandMantis / Malboro / Belhelmel / Buel,Buel / Thrustaevis / Belhelmel / RubyDragon,RubyDragon / Malboro / Anacondaur / Chimera,X,,,
ebf8c245,284,NO = 61,Grat / Elnoyle / Wedge+Biggs / Mesmerize,Belhelmel / GlacialEye / Grat / Thrustaevis,Grendel / Buel / RubyDragon / Behemot,IronGiant / Behemot / TonberryKing / RubyDragon,Elastoid / Jelleye / Mesmerize / Behemot,RubyDragon / Elnoyle / GrandMantis / Anacondaur,Wedge+Biggs / Jelleye / Elastoid / Malboro,Elastoid / Belhelmel / Elnoyle / TonberryKing,Creeps / GrandMantis / Malboro / Wedge+Biggs,GrandMantis / Elastoid / Anacondaur / Chimera,X,,,
5a561242,285,YES = 0,Jelleye / Buel / IronGiant / Behemot,Mesmerize / Jelleye / Chimera / Elnoyle,Anacondaur / Elastoid / Mesmerize / GIM47N,TonberryKing / Jelleye / Elastoid / Creeps,Chimera / Elastoid / GrandMantis / Mesmerize,Malboro / GrandMantis / Thrustaevis / Buel,TonberryKing / GIM47N / Malboro / GlacialEye,Buel / GrandMantis / Creeps / Anacondaur,Thrustaevis / GIM47N / RubyDragon / Grendel,Grendel / Grat / Elnoyle / IronGiant,X,,,
c81bf8db,286,NO = 85,Buel / Mesmerize / GIM47N / Malboro,Belhelmel / Elnoyle / Thrustaevis / IronGiant,Grendel / GlacialEye / RubyDragon / Anacondaur,IronGiant / Elnoyle / RubyDragon / Jelleye,Elastoid / GlacialEye / Grendel / Grat,RubyDragon / TonberryKing / Elnoyle / Mesmerize,Wedge+Biggs / Elastoid / GrandMantis / Thrustaevis,Jelleye / GrandMantis / RubyDragon / Elastoid,Creeps / IronGiant / Wedge+Biggs / TonberryKing,GrandMantis / Jelleye / Buel / Behemot,X,,,
a2e46660,287,YES = 0,Elastoid / Creeps / Anacondaur / Wedge+Biggs,RubyDragon / Behemot / Malboro / GrandMantis,IronGiant / RubyDragon / Creeps / Elastoid,Mesmerize / Grendel / Malboro / Grat,Anacondaur / Elnoyle / TonberryKing / GIM47N,GrandMantis / Mesmerize / Jelleye / IronGiant,GlacialEye / Elnoyle / Wedge+Biggs / Chimera,Anacondaur / GlacialEye / IronGiant / Thrustaevis,Wedge+Biggs / Elnoyle / Buel / Creeps,Chimera / GlacialEye / Behemot / GrandMantis,X,,,
7078dae1,288,NO = 8,Anacondaur / Wedge+Biggs / Malboro / Elnoyle,GrandMantis / Thrustaevis / Malboro / Elnoyle,GlacialEye / IronGiant / Elnoyle / RubyDragon,Thrustaevis / Anacondaur / Grendel / Chimera,Jelleye / IronGiant / TonberryKing / GIM47N,Chimera / Anacondaur / GrandMantis / RubyDragon,GIM47N / Behemot / Grat / TonberryKing,TonberryKing / Anacondaur / IronGiant / Buel,Chimera / Behemot / Buel / GlacialEye,Belhelmel / RubyDragon / Chimera / Anacondaur,X,,,
0ec5b32e,289,NO = 112,Chimera / GIM47N / Creeps / RubyDragon,RubyDragon / Grendel / Anacondaur / GrandMantis,TonberryKing / Anacondaur / Buel / Elnoyle,Chimera / Grendel / RubyDragon / Belhelmel,Anacondaur / Grendel&Jelleye / GlacialEye,Jelleye / TonberryKing / Grendel / Thrustaevis,Mesmerize / Chimera / Jelleye / IronGiant,Anacondaur / Grendel&Grat / Chimera,Jelleye / IronGiant / GIM47N / Grat,Behemot / Jelleye / Buel / RubyDragon,X,,,
9197d1d7,290,NO = 87,Malboro / Creeps / Buel / Anacondaur,TonberryKing / Chimera / RubyDragon / GlacialEye,Buel / Creeps / Grendel / Thrustaevis,Thrustaevis / Chimera / Elnoyle / Grendel,Grendel / GrandMantis / Jelleye / Buel,Buel / Chimera / GrandMantis / Thrustaevis,GIM47N / Grendel / IronGiant / Elastoid,Elnoyle / GlacialEye / Grat / RubyDragon,Behemot / TonberryKing / Chimera / Grat,GlacialEye / Mesmerize / IronGiant / Creeps,X,,,
1e11f42c,291,NO = 49,Anacondaur / GlacialEye / Behemoth / Grat,GrandMantis / Jelleye / Mesmerize / Creeps,GlacialEye / Elastoid / Thrustaevis / Mesmerize,GIM47N / GrandMantis / Elastoid / RubyDragon,TonberryKing / Elastoid / Belhelmel / Wedge+Biggs,Chimera / GrandMantis / GIM47N / Behemoth,GIM47N / Anacondaur / Belhelmel / Elastoid,TonberryKing / Grat / Creeps / Malboro,Mesmerize / GIM47N / RubyDragon / Elnoyle,Thrustaevis / Grat / Jelleye / IronGiant,X,,,
f1f2c33d,292,NO = 61,Jelleye / Thrustaevis / Wedge+Biggs / GlacialEye,Mesmerize / IronGiant / GrandMantis / Anacondaur,GIM47N / IronGiant / Grendel / RubyDragon,TonberryKing / Grat / Behemoth / Wedge+Biggs,Chimera / Malboro / Mesmerize / Elnoyle,Elastoid / Buel / Chimera / Belhelmel,Elnoyle / Malboro / GlacialEye / Creeps,Buel / Elastoid / Jelleye / GIM47N,Belhelmel / RubyDragon / GIM47N / Buel,Grendel / Buel / Thrustaevis / GIM47N,X,,,
d68d70da,293,NO = 13,IronGiant / Jelleye / Creeps / GrandMantis,Elastoid / Elnoyle / Buel / Behemoth,Creeps / GrandMantis / Elnoyle / Belhelmel,Grat / GIM47N / GrandMantis / Malboro,GlacialEye / GrandMantis / Wedge+Biggs / TonberryKing,Creeps / Thrustaevis / Grat / IronGiant,Grat / IronGiant / Behemoth / Chimera,Chimera / Thrustaevis / GIM47N / IronGiant,Malboro / Wedge+Biggs / Mesmerize / RubyDragon,Wedge+Biggs / Thrustaevis / Elastoid / Jelleye,X,,,
6ed87093,294,NO = 85,Wedge+Biggs / Buel / Anacondaur / Grendel,Chimera / RubyDragon / Malboro / GrandMantis,Malboro / Buel / Creeps / Mesmerize,Jelleye / RubyDragon / Belhelmel / Buel,Buel / Mesmerize / TonberryKing / Anacondaur,Thrustaevis / Elnoyle / Jelleye / Mesmerize,Jelleye / Mesmerize / Wedge+Biggs / IronGiant,Buel / Elnoyle / Grat / GlacialEye,GIM47N / GlacialEye / Buel / Jelleye,Elnoyle / Behemoth / RubyDragon / Belhelmel,X,,,
319c9cb8,295,YES = 0,IronGiant / Chimera / Creeps / Buel,Belhelmel / Grendel / Creeps / GlacialEye,Grendel / Elnoyle / Anacondaur / Buel,Grat / Grendel / Jelleye / Anacondaur,Belhelmel / Wedge+Biggs / Grat / Mesmerize,Grendel / Jelleye / GrandMantis / GlacialEye,Wedge+Biggs / Elastoid / Buel / Thrustaevis,TonberryKing / Behemoth / Grendel / Elnoyle,RubyDragon / Belhelmel / Mesmerize / GrandMantis,Wedge+Biggs / Chimera / TonberryKing / Elastoid,X,,,
4b16d759,296,YES = 0,GrandMantis / Wedge+Biggs / Anacondaur / TonberryKing,Mesmerize / Belhelmel / Creeps / Grat,Malboro / Wedge+Biggs / RubyDragon / Mesmerize,Wedge+Biggs / Thrustaevis / Grendel / Belhelmel,Chimera / IronGiant / TonberryKing / Creeps,Malboro / Thrustaevis / GrandMantis / Buel,Wedge+Biggs / IronGiant / GrandMantis / Buel,Buel / Anacondaur / Behemoth / GlacialEye,Thrustaevis / Behemoth / Buel / Anacondaur,Jelleye / Malboro / Chimera / Grendel,X,,,
2192f746,297,YES = 0,GlacialEye / Behemoth / Creeps / Elnoyle,Thrustaevis / Creeps / Elnoyle / GrandMantis,TonberryKing / Behemoth / Jelleye / Buel,Behemoth / Creeps / TonberryKing / Belhelmel,GIM47N / Chimera / GrandMantis / Anacondaur,TonberryKing / Creeps / Grat / Jelleye,Buel / Mesmerize / Behemoth / Grat,Thrustaevis / Elnoyle / Buel / Mesmerize,Grendel / GlacialEye / Thrustaevis / TonberryKing,Grat / Elnoyle / Creeps / Belhelmel,X,,,
5084910f,298,YES = 0,Jelleye / Wedge+Biggs / GlacialEye / Thrustaevis,Chimera / Thrustaevis / Elastoid / Creeps,GIM47N / IronGiant / Thrustaevis / GrandMantis,TonberryKing / Anacondaur / Thrustaevis / Buel,Chimera / IronGiant / Malboro / Belhelmel,Thrustaevis / Anacondaur / Creeps / Malboro,Grendel / Buel / Elnoyle / Malboro,Buel / Malboro / Grendel / IronGiant,Belhelmel / Buel / Jelleye / Chimera,Grendel / RubyDragon / Wedge+Biggs / GIM47N,X,,,
c694ec04,299,NO = 96,Creeps / IronGiant / Behemoth / GlacialEye,Wedge+Biggs / Thrustaevis / Mesmerize / Anacondaur,IronGiant / Grendel / Jelleye / Thrustaevis,RubyDragon / Anacondaur / Elastoid / GrandMantis,TonberryKing / IronGiant / Belhelmel / Mesmerize,Chimera / Anacondaur / GIM47N / Belhelmel,Anacondaur / Behemoth / RubyDragon / Buel,Jelleye / Creeps / RubyDragon / TonberryKing,Mesmerize / Buel / RubyDragon / IronGiant,Anacondaur / RubyDragon / Jelleye / Creeps,X,,,
81413335,300,YES = 0,Grat / Elnoyle / IronGiant / Behemoth,GlacialEye / Grat / GIM47N / Grendel,RubyDragon / Elnoyle / Buel / Malboro,IronGiant / GlacialEye / Chimera / Elnoyle,TonberryKing / GlacialEye / IronGiant / Mesmerize,Malboro / GlacialEye / Chimera / Creeps,GrandMantis / TonberryKing / Elastoid / GlacialEye,Mesmerize / Belhelmel / Thrustaevis / RubyDragon,Anacondaur / Wedge+Biggs / Malboro / TonberryKing,GrandMantis / Belhelmel / Anacondaur / Behemoth,X,,,
0404b272,301,NO = 130,Malboro / GlacialEye / Grat / RubyDragon,TonberryKing / Behemoth / Jelleye / Buel,Chimera / GlacialEye / Buel / Creeps,Thrustaevis / TonberryKing / Mesmerize / GlacialEye,Jelleye / Belhelmel / Elastoid / Anacondaur,Buel / TonberryKing / Belhelmel / Grendel,Thrustaevis / Elastoid / GIM47N / GrandMantis,Elnoyle / GrandMantis / GIM47N / Mesmerize,IronGiant / GIM47N / Creeps / Belhelmel,Elastoid / GrandMantis / RubyDragon / Creeps,X,,,
2744af4b,302,NO = 87,GIM47N / RubyDragon / TonberryKing / Jelleye,Elnoyle / Mesmerize / GrandMantis / Grat,Behemoth / Elnoyle / IronGiant / GlacialEye,GIM47N / Mesmerize / Behemoth / Thrustaevis,Creeps / Elnoyle / Buel / Grendel,Grat / GlacialEye / Chimera / GrandMantis,Belhelmel / Elnoyle / GlacialEye / Buel,Creeps / GlacialEye / Elastoid / Belhelmel,IronGiant / TonberryKing / Elastoid / Anacondaur,Elastoid / Belhelmel / Anacondaur / Jelleye,X,,,
9e322e10,303,NO = 15,Thrustaevis / Wedge+Biggs / Grendel / Malboro,Jelleye / Thrustaevis / Elnoyle / GIM47N,Behemoth / IronGiant / Jelleye / Grat,GIM47N / Thrustaevis / Jelleye / Mesmerize,Elnoyle / IronGiant / Thrustaevis / Chimera,Behemoth / Anacondaur / Grat / Creeps,Belhelmel / IronGiant / Behemoth / Jelleye,Creeps / Anacondaur / Mesmerize / Buel,Grat / Behemoth / Mesmerize / Belhelmel,Belhelmel / Creeps / TonberryKing / GrandMantis,X,,,
6895b2d1,304,NO = 114,Grendel / Mesmerize / Belhelmel / GlacialEye,Grat / Elnoyle / GIM47N / Thrustaevis,Belhelmel / GlacialEye / Anacondaur / Grendel,Grendel / TonberryKing / Creeps / Wedge+Biggs,IronGiant / GlacialEye / RubyDragon / Behemoth,Elastoid / TonberryKing / Grendel / GlacialEye,RubyDragon / Belhelmel / TonberryKing / Malboro,Wedge+Biggs / TonberryKing / Belhelmel / GrandMantis,Belhelmel / GrandMantis / IronGiant / TonberryKing,Creeps / Wedge+Biggs / Behemoth / Chimera,X,,,
0cc5ce5e,305,NO = 7,Elastoid / Creeps / GlacialEye / IronGiant,Elnoyle / Chimera / Elastoid / RubyDragon,IronGiant / Grendel / Thrustaevis / GIM47N,Anacondaur / Elnoyle / RubyDragon / Buel,Creeps / Grendel / Malboro / Wedge+Biggs,GrandMantis / Grendel / Behemoth / TonberryKing,GlacialEye / Jelleye / Elnoyle / Elastoid,Creeps / GlacialEye / TonberryKing / Malboro,GrandMantis / TonberryKing / Jelleye / GIM47N,Belhelmel / IronGiant / Grat / Thrustaevis,X,,,
143f0747,306,NO - 30,RubyDragon / Mesmerize / Jelleye / Creeps,IronGiant / Elnoyle / Jelleye / Thrustaevis,Chimera / GlacialEye / Grat / Buel,Malboro / Jelleye / Behemoth / GlacialEye,GrandMantis / Chimera / Anacondaur / Mesmerize,Mesmerize / Jelleye / GlacialEye / Grendel,Anacondaur / Elastoid / GrandMantis / GlacialEye,Jelleye / Thrustaevis / Chimera / GrandMantis,Behemoth / Elastoid / GIM47N / Belhelmel,GIM47N / GrandMantis / Malboro / RubyDragon,X,,,
711e6edc,307,YES = 0,Behemoth / GlacialEye / Wedge+Biggs / IronGiant,Elastoid / TonberryKing / Behemoth / GlacialEye,Elnoyle / GlacialEye / Buel / Thrustaevis,Grat / TonberryKing / Chimera / Creeps,GlacialEye / Elastoid / GrandMantis / RubyDragon,Creeps / GrandMantis / Belhelmel / Buel,Grat / Elastoid / Belhelmel / Elnoyle,GrandMantis / Anacondaur / Buel / Chimera,RubyDragon / GIM47N / Malboro / Grendel,TonberryKing / Grat / Creeps / Elastoid,X,,,
8fdbf22d,308,YES = 0,Creeps / GlacialEye / Malboro / Belhelmel,Grat / Elnoyle / Creeps / Anacondaur,GlacialEye / Elnoyle / Jelleye / IronGiant,Creeps / TonberryKing / Grendel / Grat,IronGiant / GlacialEye / GrandMantis / Mesmerize,TonberryKing / Wedge+Biggs / GIM47N / Malboro,Malboro / Belhelmel / Grat / RubyDragon,Wedge+Biggs / IronGiant / Creeps / Elnoyle,Chimera / Belhelmel / Mesmerize / Behemoth,Anacondaur / GrandMantis / Mesmerize / Elastoid,X,,,
509a370a,309,NO = 48,Creeps / Belhelmel / Grat / Grendel,Jelleye / Wedge+Biggs / Grat / GrandMantis,Chimera / GIM47N / Behemoth / Mesmerize,Malboro / Grat / Mesmerize / Belhelmel,TonberryKing / GIM47N / Creeps / IronGiant,Chimera / Grat / GlacialEye / Jelleye,Anacondaur / Malboro / Thrustaevis / Grat,Grendel / Grat / GIM47N / Malboro,Buel / Malboro / Anacondaur / GIM47N,Thrustaevis / Buel / RubyDragon / Elnoyle,X,,,
97539503,310,NO = 3,Mesmerize / Malboro / IronGiant / TonberryKing,Thrustaevis / Buel / Mesmerize / GIM47N,TonberryKing / RubyDragon / Chimera / Wedge+Biggs,Behemoth / Buel / Wedge+Biggs / GIM47N,Elastoid / RubyDragon / Belhelmel / Behemoth,Elnoyle / Mesmerize / GIM47N / Elastoid,Buel / RubyDragon / Thrustaevis / Anacondaur,Belhelmel / Mesmerize / RubyDragon / Grendel,Grendel / Elnoyle / RubyDragon / Grat,Buel / GlacialEye / Grendel / Mesmerize,X,,,
01827a68,311,NO = 78,Malboro / GlacialEye / Belhelmel / TonberryKing,RubyDragon / Grat / GIM47N / Creeps,GrandMantis / Anacondaur / Thrustaevis / Jelleye,GlacialEye / Behemoth / Malboro / IronGiant,Anacondaur / Creeps / Malboro / IronGiant,GrandMantis / Behemoth / Grendel / GIM47N,GlacialEye / Creeps / Elnoyle / Behemoth,GIM47N / Chimera / Jelleye / Wedge+Biggs,TonberryKing / Grendel / Wedge+Biggs / Behemoth,Chimera / IronGiant / Elastoid / Elnoyle,X,,,
501b4d49,312,YES = 0,Grat / Belhelmel / Behemoth / TonberryKing,Belhelmel / Wedge+Biggs / Mesmerize / Behemoth,Creeps / Belhelmel / Chimera / GlacialEye,Wedge+Biggs / Belhelmel / Anacondaur / Elastoid,Thrustaevis / Belhelmel / Jelleye / IronGiant,Malboro / IronGiant / GIM47N / Grat,Wedge+Biggs / Thrustaevis / Anacondaur / GlacialEye,Grat / RubyDragon / Thrustaevis / Malboro,Anacondaur / Malboro / Creeps / Grendel,GrandMantis / Buel / Grendel / RubyDragon,X,,,
d6129876,313,NO = 127,Thrustaevis / Behemoth / GrandMantis / TonberryKing,Grendel / RubyDragon / IronGiant / Behemoth,Behemoth / Mesmerize / Grendel / Thrustaevis,Elastoid / Elnoyle / Buel / GIM47N,Elnoyle / Mesmerize / Chimera / Jelleye,Behemoth / Elnoyle / GlacialEye / Wedge+Biggs,Elastoid / GlacialEye / Belhelmel / Chimera,Grendel / Elnoyle / Elastoid / Belhelmel,Grat / GlacialEye / Anacondaur / Jelleye,GlacialEye / TonberryKing / Malboro / Jelleye,X,,,
